DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20160122,4930.0,-18.64,-10.62,0.1867046108493177,2.88,0.57,
20160123,5780.0,-17.05,-12.1,0.173923132109708,2.62,0.24,
20160124,6230.0,-20.56,-14.77,0.1443894878776764,1.99,0.27,
20160125,4610.0,-21.13,-14.88,0.1467505181303569,3.7,0.09,
20160126,5230.0,-20.96,-12.11,0.167336797239173,3.49,0.31,
20160127,2990.0,-11.85,-4.86,0.3140859670042314,4.78,3.35,
20160128,2560.0,-4.6,0.43,0.5436324935501258,3.96,4.09,
20160129,3330.0,-2.06,0.68,0.5669190364749673,7.48,0.47,
20160130,3160.0,-4.35,0.05,0.5177299028016724,5.63,0.24,
20160131,4770.0,-3.03,0.4,0.5533321114921302,7.65,1.54,
20160201,5530.0,-4.32,0.12,0.4980976262566106,4.12,0.39,
20160202,4460.0,-6.33,0.8,0.4769803426643932,5.35,0.78,
20160203,4570.0,0.08,0.83,0.6197478682644121,6.27,4.04,
20160204,2800.0,-1.74,0.58,0.5748749746479173,3.77,1.06,
20160205,6610.0,-6.73,-0.22,0.444772300374062,3.2,0.14,
20160206,7710.0,-10.11,-0.94,0.3692428120780939,3.27,0.03,
20160207,8610.0,-12.99,-3.66,0.2794276265736044,2.29,0.02,
20160208,8680.0,-11.88,-2.13,0.3215596409537579,4.8,0.05,
20160209,6530.0,-10.56,-1.46,0.367538618275151,6.0,0.07,
20160210,6370.0,-4.88,0.3,0.5196532420301889,6.47,0.17,
20160211,6180.0,-4.79,0.24,0.4881663334672458,9.16,0.53,
20160212,5910.0,-2.29,0.17,0.5404328935138522,4.79,4.43,
20160213,2770.0,-4.42,0.03,0.4958753425926115,3.66,0.35,
20160214,6640.0,-4.7,1.0,0.5590606635253217,6.77,4.07,
20160215,5520.0,-0.62,1.17,0.6072529609352363,4.35,0.4499999999999999,
20160216,1920.0,-1.84,1.18,0.6103556206195544,6.41,3.35,
20160217,10080.0,-11.04,-2.29,0.3689582937057087,4.66,0.01,
20160218,10720.0,-13.63,-1.87,0.2905056131478319,3.09,0.01,
20160219,7050.0,-11.31,-1.56,0.3398802575395568,3.34,0.09,
20160220,8880.0,-15.45,-2.47,0.2914269427655973,1.89,0.04,
20160221,7000.0,-10.26,-2.59,0.3388239928514224,1.8,0.08,
20160222,3680.0,-7.2,1.46,0.4769803426643932,8.14,6.58,
20160223,6400.0,0.32,1.25,0.6274444687173291,5.25,5.34,
20160224,4890.0,0.48,0.82,0.619297737794915,1.66,9.65,
20160225,5580.0,-2.92,0.68,0.5727717891898538,4.41,2.75,
20160226,10900.0,-5.59,0.93,0.4907241252967253,3.03,0.8599999999999999,
20160227,3690.0,-5.56,0.29,0.5376469266839089,2.85,3.3999999999999995,
20160228,11670.0,-10.02,-0.2,0.3558034384049454,1.93,0.06,
20160229,4830.0,-8.48,2.14,0.5313266807086203,2.72,1.35,
20160301,2300.0,0.61,1.92,0.6449549125980634,4.73,15.51,
20160302,3330.0,0.91,2.94,0.6931158098209707,4.38,1.58,
20160303,6460.0,-1.55,3.61,0.5816511507757731,2.47,1.59,
20160304,2950.0,-0.34,3.48,0.6773698299879021,4.54,9.69,
20160305,4650.0,-0.81,5.67,0.6725144557509195,2.58,0.92,
20160306,4160.0,-2.2,5.41,0.5829295193143046,1.33,0.4199999999999999,
20160307,4860.0,-0.68,6.99,0.6468230046985183,2.4,0.13,
20160308,9220.0,1.64,9.06,0.7566914110265112,4.26,0.1099999999999999,
20160309,12200.0,-0.92,8.62,0.6976022222573911,3.2,0.02,
20160310,11550.0,-1.99,8.85,0.6412330280971357,3.4,0.02,
20160311,13460.0,-3.19,9.18,0.5945471386695241,2.67,0.03,
20160312,9600.0,-3.27,8.34,0.5769849887614223,0.95,0.52,
20160313,5340.0,-1.01,3.59,0.633386993995039,2.78,8.87,
20160314,8560.0,-4.35,1.31,0.4344730938368294,4.61,0.25,
20160315,15970.0,-5.6,2.69,0.3860817777566631,3.34,0.0,
20160316,11960.0,-5.4,3.01,0.4892610805018335,5.07,0.31,
20160317,6720.0,-0.35,4.59,0.5945471386695241,4.88,0.32,
20160318,7090.0,-3.6,6.07,0.6130261907523127,6.14,2.9,
20160319,12410.0,-6.99,-2.62,0.308218570971378,4.45,1.31,
20160320,8710.0,-7.43,-2.83,0.3338464385866816,2.77,1.79,
20160321,11220.0,-10.23,-0.93,0.3644323847671579,2.31,1.2,
20160322,12310.0,-2.56,5.83,0.56942084855917,3.87,0.8999999999999999,
20160323,5620.0,-1.89,4.62,0.5980284914881802,1.73,1.86,
20160324,6550.0,-2.04,2.36,0.584637876198776,4.31,13.65,
20160325,5340.0,-1.38,1.32,0.5665030145924689,3.58,2.86,
20160326,6190.0,-3.06,2.2,0.5246835586109778,2.6,0.32,
20160327,6950.0,-2.49,4.25,0.589358712745655,3.37,1.55,
20160328,6720.0,-2.5,4.05,0.563598416057571,2.22,5.85,
20160329,7220.0,-3.36,3.12,0.5598832969674155,2.71,2.7700000000000005,
20160330,17590.0,-3.62,10.2,0.6672090837469835,2.64,0.56,
20160331,7590.0,2.11,6.62,0.7996252442917136,3.49,4.44,
20160401,6950.0,1.39,6.16,0.7492045910878282,2.78,13.47,
20160402,7230.0,-0.67,2.21,0.6103556206195544,6.59,9.87,
20160403,16880.0,-0.31,7.35,0.6010894503236256,5.77,0.04,
20160404,14030.0,-0.71,10.3,0.6491648437127977,3.83,0.12,
20160405,19230.0,-2.25,10.64,0.5623576269500697,1.96,0.0,
20160406,18300.0,2.13,13.23,0.6269893995901618,1.02,0.0,
20160407,10700.0,2.12,14.7,1.0198860834129948,2.42,1.91,
20160408,14140.0,4.69,15.87,0.9566896956240118,1.35,0.3,
20160409,16640.0,5.35,21.19,1.2595836775564206,3.27,0.15,
20160410,20730.0,6.1,17.67,0.9841120299720462,3.8,0.0,
20160411,20710.0,4.57,18.79,1.1334074155948777,2.59,0.0,
20160412,17660.0,6.44,16.78,1.0919140837040695,3.03,0.07,
20160413,17720.0,5.0,17.68,1.0911722041503606,2.11,0.02,
20160414,13810.0,8.31,16.84,1.1938270613559196,2.47,1.01,
20160415,11680.0,6.05,17.76,1.261267593034217,3.48,2.5,
20160416,4660.0,1.5,10.67,0.8759711860031375,3.73,4.56,
20160417,13690.0,1.08,14.19,0.9082647197555468,1.88,1.13,
20160418,19280.0,6.37,21.09,1.3750584263039285,2.92,2.49,
20160419,13320.0,3.73,14.54,0.9107917529537024,3.09,0.18,
20160420,13840.0,2.73,11.84,0.8024492916602007,1.84,1.56,
20160421,13240.0,2.2,7.11,0.7021142659714914,4.63,2.03,
20160422,13590.0,0.53,9.9,0.7386225832633807,5.13,7.199999999999999,
20160423,12920.0,2.54,9.94,0.6966030310831358,3.16,0.73,
20160424,17980.0,0.4,13.29,0.8265208707618117,3.63,0.13,
20160425,12030.0,6.88,15.57,1.1136226181249442,4.94,2.29,
20160426,7750.0,9.28,16.4,1.2287857237746695,4.19,3.78,
20160427,11100.0,8.73,16.12,1.285907734393975,1.9,9.72,
20160428,12100.0,8.46,15.59,1.169169902647606,1.05,4.86,
20160429,8210.000000000002,7.25,14.58,1.1349420543508326,2.12,2.1,
20160430,8240.0,6.81,12.7,1.027598762466469,3.21,0.2299999999999999,
20160501,20130.0,5.01,15.58,0.892610317995653,2.58,0.14,
20160502,21940.0,2.65,15.89,0.8512271879221929,2.82,0.02,
20160503,22370.0,4.52,16.87,1.0339472912259318,2.03,0.02,
20160504,22570.0,5.54,18.86,0.9713192108887592,2.02,0.01,
20160505,18170.0,6.09,16.85,1.0403303309606555,2.24,1.21,
20160506,15260.0,5.51,17.23,1.0941423867663485,2.45,3.84,
20160507,22060.0,9.02,19.56,1.2353880433172073,3.06,2.22,
20160508,23250.0,8.51,20.83,1.2503574240382131,2.23,0.5,
20160509,21810.0,9.45,22.1,1.1519441397592496,1.13,0.2,
20160510,21930.0,10.05,23.28,1.1511664840611049,0.83,0.05,
20160511,23720.0,13.94,23.03,1.2756609668862295,1.33,1.17,
20160512,18880.0,10.76,19.98,1.3905860748812382,2.06,4.96,
20160513,22230.0,7.53,17.4,1.1053440455307897,3.28,0.02,
20160514,6710.0,7.54,12.09,1.154279880629845,4.78,7.809999999999999,
20160515,7770.0,8.55,15.34,1.2213952181742944,2.16,2.24,
20160516,16990.0,7.3,15.74,1.116646508190601,3.02,0.28,
20160517,18220.0,6.73,19.83,1.2816294892538995,2.03,8.83,
20160518,15930.0,9.18,16.65,1.2287857237746695,2.39,3.77,
20160519,8950.0,7.38,14.26,1.1858236380583949,2.27,19.3,
20160520,16110.0,7.01,12.6,1.052481910781856,4.8,4.39,
20160521,11850.0,8.58,13.52,1.1613121221729747,4.4,5.1,
20160522,19260.0,7.8,16.73,1.2124154801316451,3.12,0.81,
20160523,18740.0,7.08,16.83,1.2230341661545374,1.42,3.11,
20160524,16710.0,9.2,17.58,1.2503574240382131,1.26,4.1,
20160525,26490.0,8.51,21.46,1.2765121142011402,1.12,0.26,
20160526,24980.0,10.33,22.75,1.5105552492872387,1.98,0.8899999999999999,
20160527,18640.0,13.63,20.73,1.832270385933914,2.14,10.42,
20160528,19610.0,12.76,23.12,1.7441549725636465,1.6,3.26,
20160529,21920.0,14.95,24.56,2.006308015597214,3.15,5.26,
20160530,20320.0,15.23,22.02,2.107206379998679,3.23,6.81,
20160531,19570.0,13.75,22.44,1.9193861882803207,4.34,4.78,
20160601,23300.0,10.28,17.47,1.23373454600258,3.74,0.07,
20160602,28520.0,8.12,18.87,1.1249994953126072,2.42,0.0,
20160603,28120.0,7.17,20.2,1.1053440455307897,1.6,0.01,
20160604,24070.0,11.86,20.52,1.4062675343055455,1.76,2.55,
20160605,21310.0,11.48,20.51,1.542433329481442,2.63,3.41,
20160606,19580.0,6.78,15.97,1.1349420543508326,2.48,1.83,
20160607,22080.0,5.66,12.63,0.8560062979132029,3.73,0.74,
20160608,20730.0,4.2,13.81,0.8560062979132029,2.31,0.25,
20160609,24060.0,5.73,19.1,1.1075964490512509,3.07,0.04,
20160610,20230.0,10.57,19.6,1.3741497976122083,2.99,1.57,
20160611,11350.0,11.75,15.78,1.3641896396105238,4.17,9.87,
20160612,30080.0,9.94,18.79,1.1589638654902623,2.73,0.39,
20160613,23730.0,8.65,19.55,1.1994576882851018,0.95,3.4799999999999995,
20160614,17990.0,12.9,22.76,1.6683734817424842,1.83,7.07,
20160615,15520.0,14.37,22.98,1.9377293518704448,2.97,3.4799999999999995,
20160616,20730.0,16.11,23.72,1.982380740224441,1.91,4.1,
20160617,26200.0,15.09,26.61,1.966153778406554,1.06,0.4499999999999999,
20160618,24650.0,16.99,26.96,2.194653052251266,2.55,15.11,
20160619,18550.0,18.51,25.73,2.231900159468528,1.2,3.22,
20160620,20710.0,16.43,26.34,2.121787053137807,1.64,0.4199999999999999,
20160621,27960.0,16.62,28.12,2.1444945099576915,1.11,0.0,
20160622,17520.0,17.81,25.11,2.2430420055215925,1.79,2.86,
20160623,28230.0,16.84,25.07,1.8843536013967364,2.1,0.04,
20160624,26740.0,15.33,25.23,1.8534226492057395,1.88,0.15,
20160625,28250.0,14.99,26.28,1.7655450926822067,1.06,0.0,
20160626,28770.0,16.78,27.86,1.978625683977136,1.12,0.0,
20160627,27990.0,18.45,27.95,2.208384369151802,1.68,0.1,
20160628,23770.0,19.33,28.13,2.220806759077171,1.28,8.16,
20160629,22860.0,17.42,22.7,1.997463445625654,3.09,6.78,
20160630,17790.0,16.34,24.96,1.982380740224441,2.43,1.39,
20160701,28370.0,16.52,26.14,1.8843536013967364,2.06,0.15,
20160702,27720.0,15.41,26.51,1.826432430536872,1.43,0.02,
20160703,20480.0,17.65,25.03,1.9340484846605783,0.98,3.33,
20160704,21060.0,14.23,26.77,1.913305694509122,2.55,2.52,
20160705,27290.0,10.9,20.8,1.2621102926788137,3.24,0.01,
20160706,24460.0,9.83,22.02,1.2970899741352797,2.45,0.0,
20160707,15750.0,13.31,20.77,1.5204544417726475,3.21,4.62,
20160708,26410.0,10.75,20.81,1.3444594212063117,2.92,0.15,
20160709,22690.0,10.65,21.45,1.3632873237120555,2.3,1.7399999999999998,
20160710,21990.0,12.45,22.11,1.5606229540548582,1.27,0.63,
20160711,24680.0,13.5,23.38,1.6533549505445635,2.09,0.67,
20160712,22690.0,15.04,27.21,1.966153778406554,3.29,0.0,
20160713,27030.0,18.11,29.48,2.1271109656199467,2.45,0.0,
20160714,27780.0,17.62,30.35,2.121787053137807,1.72,0.0,
20160715,25610.0,18.98,32.82,2.2880974341531832,1.48,0.0,
20160716,23050.0,21.46,34.22,2.4778543688184804,0.91,0.1,
20160717,26060.0,20.62,33.27,2.482426197820524,2.74,0.07,
20160718,22400.0,20.4,28.9,2.211139634005992,3.02,8.8,
20160719,9870.0,17.83,22.92,2.111174203647088,1.57,19.37,
20160720,7520.0,13.17,20.05,1.6845974116405884,3.08,4.04,
20160721,20070.0,11.41,21.77,1.5294123528754255,1.83,3.84,
20160722,14950.0,13.3,19.3,1.4724868472074693,1.22,5.220000000000001,
20160723,9000.0,14.03,20.54,1.6943980378095334,3.87,18.03,
20160724,17610.0,15.69,23.71,1.836952517514028,3.45,1.48,
20160725,21870.0,15.5,25.01,2.026653056130737,2.19,2.88,
20160726,21630.0,15.91,26.64,2.038176335166181,1.47,0.7,
20160727,23060.0,17.03,28.3,1.8987813064274344,1.12,0.05,
20160728,19850.0,18.13,27.19,2.0394602335134464,1.48,1.58,
20160729,23550.0,16.91,28.15,2.0151868587932515,1.3,0.15,
20160730,17970.0,19.07,28.43,2.03304781530348,0.57,1.84,
20160731,19540.0,19.04,26.65,2.131111568656078,1.08,4.06,
20160801,24540.0,17.7,28.0,1.9936833796158653,0.98,0.05,
20160802,22730.0,19.11,28.77,2.031767452066864,1.18,0.76,
20160803,14020.0,17.92,26.33,2.0822280609812576,1.3,3.82,
20160804,24950.0,15.93,25.11,1.7307627880140952,2.29,0.18,
20160805,25490.0,15.63,26.47,1.7363318682108169,1.91,0.0,
20160806,25170.0,16.57,30.34,2.0822280609812576,2.6,0.01,
20160807,22590.0,17.62,32.69,2.1032450848446573,1.88,9.24,
20160808,24830.0,14.01,24.33,1.5204544417726475,3.21,0.64,
20160809,24350.0,12.18,24.31,1.481196281758691,1.55,0.01,
20160810,20740.0,13.89,26.5,1.6922158105676843,2.15,0.77,
20160811,19430.0,16.51,28.8,1.9291501893835088,1.86,1.11,
20160812,12060.0,18.08,26.03,2.006308015597214,1.4,9.96,
20160813,5870.0,13.08,17.68,1.5164879528336124,3.67,9.19,
20160814,4560.0,12.53,19.82,1.6205209389486328,3.23,60.95,
20160815,15650.0,11.82,21.01,1.4561582962174011,4.53,7.59,
20160816,16390.0,10.02,21.89,1.4380970788431684,1.95,5.13,
20160817,12770.0,14.03,23.87,1.7031516442646557,1.14,3.05,
20160818,18960.0,14.86,26.63,1.843995373586893,2.17,0.31,
20160819,8530.0,16.76,24.16,2.025376219749854,2.08,5.389999999999999,
20160820,21110.0,15.88,26.37,2.063989202660485,1.35,0.98,
20160821,19870.0,16.44,27.28,2.155253758345847,1.39,0.8499999999999999,
20160822,20320.0,18.11,28.63,2.230510838712491,2.55,0.28,
20160823,20880.0,17.67,28.48,1.9242627640802477,2.24,0.0,
20160824,10710.0,16.11,25.29,1.8078603674141749,1.82,1.92,
20160825,6100.0,14.8,20.03,1.8287656536571784,4.62,3.52,
20160826,21820.0,12.48,21.93,1.4542477826258895,3.84,0.03,
20160827,20950.0,12.26,25.25,1.627884641785179,1.48,0.0,
20160828,19880.0,14.32,27.48,1.8171256048758413,2.19,0.0,
20160829,20910.0,13.69,27.03,1.713046829288963,1.62,0.0,
20160830,19680.0,13.23,27.89,1.589292146321861,2.51,0.27,
20160831,13980.0,10.99,20.41,1.506611441003562,3.63,11.81,
20160901,18620.0,9.13,19.87,1.2296093133087638,3.22,0.01,
20160902,11550.0,9.6,20.24,1.3614842647796832,2.2,0.04,
20160903,15990.0,12.05,21.89,1.4192980842122889,1.88,0.16,
20160904,18420.0,11.36,23.17,1.4258530341737428,1.84,0.01,
20160905,17730.0,13.51,25.97,1.5779746093220437,2.79,0.01,
20160906,16170.000000000002,11.58,22.23,1.5145081165520655,2.23,0.18,
20160907,17750.0,10.24,20.78,1.2083530100396371,2.76,0.0,
20160908,14090.0,11.15,21.89,1.3732416964200245,3.86,0.08,
20160909,18000.0,8.71,19.36,1.1652351856616745,2.81,0.01,
20160910,15830.0,6.85,18.78,1.0438914352743032,1.52,0.0,
20160911,18650.0,7.67,22.74,1.173906987251324,1.53,0.0,
20160912,17680.0,11.45,23.63,1.3878347618327382,1.21,0.0,
20160913,16270.0,9.73,22.29,1.224675047710981,3.59,0.01,
20160914,7790.0,7.63,14.76,0.9733293372432856,2.81,0.39,
20160915,9430.0,7.08,15.39,0.9312321451637604,3.32,0.2299999999999999,
20160916,9570.0,6.17,16.98,0.9740001932808792,2.99,1.98,
20160917,8430.0,6.97,14.93,0.9881825857226308,3.16,1.03,
20160918,8970.0,4.8,14.06,0.8717022356486297,2.14,0.4299999999999999,
20160919,8920.0,2.73,12.83,0.7508033812722462,2.06,0.01,
20160920,9520.0,2.55,11.33,0.673967828900461,2.01,0.8799999999999999,
20160921,6710.0,4.6,13.35,0.8524197540003765,3.98,0.96,
20160922,7850.0,2.85,11.6,0.8680577469047716,2.52,2.36,
20160923,10330.0,4.03,13.35,0.880872548861143,3.16,0.99,
20160924,11810.0,2.23,14.17,0.8680577469047716,1.95,0.38,
20160925,4630.0,6.81,9.48,0.9063735027255828,5.05,3.96,
20160926,3240.0,7.35,10.81,1.0381988066138694,3.73,1.26,
20160927,4040.0,6.43,12.68,0.9184100765034152,3.62,0.13,
20160928,6930.0,2.9,12.4,0.7449558348220022,2.59,0.02,
20160929,4220.0,1.65,9.65,0.8288462834553565,1.75,3.97,
20160930,7860.0,6.33,16.23,1.0948860433443903,3.2,0.1,
20161001,10410.0,9.81,19.66,1.3924229442170235,2.08,0.02,
20161002,11740.0,10.23,21.4,1.348921407942187,2.23,0.17,
20161003,13190.0,6.98,21.29,1.21404382816251,1.72,0.0,
20161004,7570.0,8.58,17.86,1.370520555231493,2.04,0.38,
20161005,8410.0,11.62,19.23,1.4099797827605065,3.52,1.44,
20161006,3230.0,11.65,15.9,1.457114379194928,1.92,18.8,
20161007,9200.0,7.05,15.41,1.053919691534475,2.24,0.25,
20161008,7060.0,9.54,13.74,1.21404382816251,2.78,5.6,
20161009,1880.0,7.23,13.13,1.1770744153537236,4.41,15.3,
20161010,2040.0,6.27,9.17,0.9216009178941872,2.56,4.98,
20161011,2960.0,1.27,9.03,0.8352709533031459,3.3,1.62,
20161012,10770.0,-1.49,8.05,0.533294655822819,3.34,0.04,
20161013,12180.0,-3.48,8.12,0.4798450937946564,3.28,0.0,
20161014,2930.0,-2.95,4.75,0.5285823150609879,3.09,0.07,
20161015,5190.0,-0.5,6.84,0.6260801365569245,2.27,0.24,
20161016,5350.0,-1.95,6.14,0.5971564675108645,2.59,0.2199999999999999,
20161017,6160.0,-2.64,5.91,0.5200386680181538,1.66,0.03,
20161018,3520.0,-3.09,5.51,0.4674233315023583,1.18,0.0,
20161019,2170.0,-1.73,3.99,0.4859833458825103,0.84,0.12,
20161020,2020.0,-4.11,3.44,0.4962451123385504,1.62,0.2199999999999999,
20161021,3990.0,-4.14,4.46,0.5078297699852756,2.62,0.07,
20161022,4950.0,-0.67,7.36,0.5262399958707834,4.03,0.01,
20161023,5360.0,-1.33,4.49,0.4977266343174615,4.19,0.0,
20161024,7580.0,-3.8,5.04,0.4494940584168508,4.14,0.0,
20161025,10280.0,-5.31,2.36,0.336458048374877,4.14,0.0,
20161026,8890.0,-5.05,3.34,0.3348889141808909,3.88,0.0,
20161027,5130.0,-3.88,1.21,0.4145067930913463,1.91,0.0,
20161028,5420.0,-3.22,3.1,0.402061214770726,1.48,0.0,
20161029,1170.0,-2.35,1.39,0.534873678218459,4.44,6.15,
20161030,3040.0,-1.06,3.02,0.578254282920126,2.22,1.15,
20161031,2280.0,-3.25,1.39,0.5208102792809635,2.78,1.73,
20161101,3560.0,-5.32,-0.77,0.4441013646543358,2.23,0.75,
20161102,5490.0,-6.24,0.31,0.4154538359795959,3.09,3.63,
20161103,2560.0,-2.02,1.8,0.5906520507503001,3.75,7.27,
20161104,3500.0,-4.81,1.49,0.5344785351789325,3.62,0.97,
20161105,5170.0,-5.22,0.84,0.4208567427520279,2.64,0.19,
20161106,2120.0,-5.2,1.8,0.5392373471610833,4.22,11.5,
20161107,2060.0,1.4,9.46,0.9474814094848129,4.61,7.439999999999999,
20161108,2740.0,0.62,8.4,0.7132523958014514,2.13,4.94,
20161109,2230.0,0.49,3.46,0.6435569744474291,4.55,7.4,
20161110,1410.0,5.0,10.69,1.1349420543508326,3.3,14.52,
20161111,1150.0,-5.02,8.27,0.4966151262449438,5.59,7.31,
20161112,2340.0,-7.23,-0.75,0.364995415312873,3.53,0.14,
20161113,5490.0,-6.18,-1.2,0.3784508314012617,3.53,2.78,
20161114,1010.0,-5.42,0.03,0.4852576071715492,4.84,4.28,
20161115,2250.0,-6.27,-2.14,0.3887548863501631,2.45,0.28,
20161116,1170.0,-8.33,-1.45,0.375840705015768,2.16,0.1099999999999999,
20161117,1700.0,-9.74,-3.39,0.3330664742491757,2.69,0.08,
20161118,1790.0,-6.87,-0.39,0.4282656879020898,3.61,0.34,
20161119,4060.0,-5.99,0.21,0.4552873059534336,4.2,0.1,
20161120,4800.0,-7.88,-1.6,0.3664063707490577,5.23,0.01,
20161121,5190.0,-10.6,-3.11,0.2974791608550519,4.7,0.0,
20161122,5380.0,-13.29,-5.24,0.2438477216068203,3.86,0.0,
20161123,5520.0,-15.08,-4.79,0.226510039724778,3.27,0.0,
20161124,3170.0,-13.2,-4.81,0.2763322713329783,2.79,0.04,
20161125,1460.0,-8.8,-2.03,0.413247047233049,2.66,0.4599999999999999,
20161126,1620.0,-5.46,0.71,0.4688283917730015,4.49,0.51,
20161127,1360.0,-2.75,0.61,0.548867607268746,5.37,2.13,
20161128,1590.0,-2.74,0.62,0.5317197606951437,3.68,6.1,
20161129,3800.0,-14.72,-2.46,0.2944392294738963,3.09,1.58,
20161130,4960.0,-17.31,-9.2,0.1882620606159507,2.2,0.03,
20161201,3390.0,-16.84,-6.33,0.2859376924818581,4.09,1.69,
20161202,1930.0,-8.0,-4.38,0.36697210695726,3.65,3.64,
20161203,1470.0,-9.45,-7.31,0.3094328492388975,2.95,10.34,
20161204,1760.0,-9.94,-6.49,0.2974791608550519,1.69,2.92,
20161205,2410.0,-12.69,-6.8,0.2653125693002876,5.22,1.27,
20161206,2250.0,-13.84,-2.79,0.3566304962418205,5.21,2.86,
20161207,4490.0,-20.38,-12.93,0.1604309744716593,3.76,0.1099999999999999,
20161208,2370.0,-14.36,-3.48,0.2816574321582822,4.98,6.44,
20161209,2770.0,-2.67,0.5,0.5752964305682134,3.34,2.72,
20161210,2290.0,-3.58,0.58,0.5958505399309282,4.32,1.17,
20161211,3770.0,-15.05,-4.99,0.2422775342348841,1.84,0.4299999999999999,
20161212,2840.0,-18.15,-9.35,0.2476132739674328,4.66,7.84,
20161213,4590.0,-19.7,-11.76,0.1780445069663828,1.86,0.4499999999999999,
20161214,4720.0,-20.23,-8.88,0.1976890811513823,2.2,0.32,
20161215,3500.0,-20.38,-9.33,0.1901462831173541,2.25,0.07,
20161216,4600.0,-20.93,-12.94,0.1487654309977836,1.47,0.09,
20161217,2420.0,-17.86,-9.86,0.1828611303820884,2.67,0.25,
20161218,2480.0,-9.19,-3.33,0.378741835954414,4.12,0.67,
20161219,3060.0,-6.92,-4.38,0.3678221648872762,3.69,1.03,
20161220,3870.0,-22.42,-5.15,0.2120102262914955,2.95,0.05,
20161221,2180.0,-20.1,-4.78,0.25122828384122,3.0,0.96,
20161222,2460.0,-6.24,-1.99,0.443431326104763,1.84,0.4199999999999999,
20161223,1650.0,-8.02,-4.81,0.3647138036095138,3.2,0.35,
20161224,1630.0,-9.7,-3.07,0.3409394452342766,2.49,0.38,
20161225,1410.0,-7.98,-3.17,0.4023682687396891,3.2,0.68,
20161226,1850.0,-10.14,-4.38,0.3533324712465808,2.85,0.4199999999999999,
20161227,2190.0,-5.38,0.01,0.4896264790590356,5.29,3.9,
20161228,2660.0,-4.95,-0.59,0.4649734509314279,2.64,2.68,
20161229,1940.0,-14.67,-3.43,0.335411235272014,3.29,0.39,
20161230,3240.0,-14.67,-7.17,0.2426692350301408,2.37,0.05,
20161231,2810.0,-9.77,-4.6,0.3417357584397143,3.79,0.2,
20170101,2140.0,-6.31,-1.6,0.4437662332980593,3.77,0.79,
20170102,1920.0,-4.31,-0.91,0.4918239502805472,5.28,0.35,
20170103,2040.0,-6.4,-1.92,0.4305434186775761,5.09,0.74,
20170104,3570.0,-7.85,-4.6,0.3607914382394442,5.46,2.64,
20170105,3150.0,-5.21,-1.74,0.4344730938368294,3.29,1.52,
20170106,3290.0,-16.62,-5.74,0.2496158552121112,3.81,2.96,
20170107,3610.0,-18.63,-16.2,0.1520923919873869,6.88,12.16,
20170108,3440.0,-16.2,-11.61,0.1998219277158966,4.87,2.39,
20170109,2700.0,-13.42,-9.15,0.2257737923532448,2.8,0.27,
20170110,2480.0,-13.77,-7.22,0.2446362065365088,1.03,0.13,
20170111,2360.0,-13.7,-7.84,0.2395513493955001,1.92,0.2199999999999999,
20170112,2460.0,-11.45,-2.42,0.3666891420218288,4.94,6.719999999999999,
20170113,2640.0,-12.99,-8.06,0.2573577578000205,2.27,0.54,
20170114,3090.0,-8.2,-2.75,0.3938489245297296,6.95,0.24,
20170115,2340.0,-4.99,-2.78,0.4334877060882171,5.47,8.56,
20170116,3290.0,-8.13,-2.47,0.3738216633959939,1.88,0.35,
20170117,4360.0,-14.43,-5.06,0.2891284734458701,2.37,0.12,
20170118,4530.0,-15.13,-5.0,0.2510262246962379,1.8,0.08,
20170119,4099.999999999999,-14.24,-9.84,0.2259576541283658,3.4,0.06,
20170120,3700.0,-10.7,-5.96,0.3050812405409165,5.3,0.5,
20170121,3260.0,-9.84,-0.72,0.401754368643399,5.35,0.58,
20170122,5040.0,-14.27,-4.94,0.286618783359416,5.47,0.15,
20170123,4070.000000000001,-5.59,-1.85,0.4311961682814625,5.86,0.2199999999999999,
20170124,2980.0,-7.93,-4.82,0.3558034384049454,5.51,0.37,
20170125,3900.0,-15.03,-4.94,0.3034036911050041,6.74,4.92,
20170126,7460.0,-25.24,-15.26,0.1146144260355262,4.27,0.13,
20170127,5120.0,-15.81,-9.14,0.2130552018189183,3.27,0.63,
20170128,4590.0,-12.47,-2.57,0.3253553850567624,3.0,0.24,
20170129,7190.0,-23.52,-14.42,0.1186922369948356,2.39,0.15,
20170130,7930.0,-22.74,-14.26,0.1253782711400123,1.38,0.32,
20170131,7840.0,-23.19,-13.74,0.1360978855641308,2.94,0.04,
20170201,5090.0,-16.83,-9.85,0.2080466566932535,4.34,0.1,
20170202,5700.0,-18.31,-4.2,0.2663753720264837,3.06,0.1,
20170203,6270.0,-19.26,-8.76,0.2003170258553867,3.55,2.48,
20170204,4980.0,-10.51,-4.68,0.3230731918870907,4.08,7.57,
20170205,6690.0,-14.5,-8.67,0.223577819671323,2.38,0.17,
20170206,8670.0,-17.54,-10.06,0.1925251935273729,4.61,0.05,
20170207,9360.0,-26.22,-16.47,0.1111496246587671,3.93,0.0,
20170208,9640.0,-30.2,-15.74,0.0831054385776697,2.48,0.01,
20170209,8320.0,-26.15,-10.56,0.1532594145631427,2.5,0.13,
20170210,7170.0,-15.13,-4.41,0.2680837347128138,2.02,0.2199999999999999,
20170211,7690.0,-10.18,-2.5,0.343066617663483,3.21,0.14,
